"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-10-18","0.00","72","79","67"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-10-19",,"69","79","66"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-10-20",,"68","77","63"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-10-21","0.31","66","75","60"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-10-22","0.03","69","76","60"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-10-23","0.00","71","78","64"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-10-24",,"72",,"64"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-10-25",,"71","80","63"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-10-26",,"68","79","64"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-10-27","0.71","72","78","63"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-10-28","0.00","77","86","69"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-10-29","0.01","78","91","69"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-10-30","0.00","68","91","61"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-10-31","0.63","62","71","60"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-11-01","0.75","62",,"60"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-11-02","1.73","67","74","60"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-11-03","0.00","72","81","62"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-11-04",,"74","81","68"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-11-05","0.08","75",,"68"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-11-06","0.04","75",,"67"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-11-07","0.12","73","83","67"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-11-08","0.01","74","84","64"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-11-09","0.04","69","84","63"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-11-10","0.00","64","71","62"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-11-11","2.83","65","68","62"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-11-12","0.12","68","74","62"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-11-13","0.00","72","78","65"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-11-14",,"73",,"63"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-11-15",,"72","86",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-11-16",,"72",,"65"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-11-17",,"74",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-11-18","0.20","74",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-11-19","0.02","69",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-11-20","0.00","67",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-11-21",,"73",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-11-22",,"74",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-11-23",,"73",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-11-24",,"72",,"65"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-11-25",,"70",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-11-26",,"71",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-11-27",,"66","71",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-11-28",,"74",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-11-29",,"69",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-11-30",,"71",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-12-01",,"70",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-12-02",,"66",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-12-03",,"67",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-12-04",,"66",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-12-05",,"68",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-12-06",,"74",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-12-07",,"75",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-12-08",,"76",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-12-09",,"76",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-12-10",,"74",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-12-11",,"75",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-12-12",,"74",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-12-13",,"74",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-12-14",,"79",,"68"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-12-15",,"75","84",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-12-16",,"72",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-12-17",,"74",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-12-18",,"75",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-12-19",,"77",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-12-20",,"78",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-12-21",,"80",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-12-22",,"76",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-12-23",,"76",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-12-24",,"74",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-12-25",,"73",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-12-26",,"76",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-12-27",,"79",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-12-28",,"74",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-12-29",,"81",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-12-30",,"76",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2020-12-31",,"77",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-01-01",,"68",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-01-02",,"65","68",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-01-03",,"71",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-01-04",,"75",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-01-05",,"77",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-01-06",,"75",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-01-07",,"73",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-01-08",,"76","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-01-09",,"78",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-01-10",,"75",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-01-11",,"75",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-01-12",,"76",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-01-13",,"78",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-01-14",,"78",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-01-15",,"78",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-01-16",,"75",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-01-17",,"75",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-01-18",,"73",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-01-19",,"76",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-01-20",,"76",,"70"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-01-21","0.02","76",,"69"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-01-22","0.00","78",,"69"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-01-23",,"78",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-01-24",,"74",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-01-25",,"69",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-01-26",,"78",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-01-27",,"76",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-01-28",,"70",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-01-29",,"75",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-01-30",,"77",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-01-31",,"78",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-02-01",,"74",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-02-02",,"68",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-02-03",,"74",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-02-04",,"76",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-02-05",,"77",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-02-06",,"77","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-02-07",,"77","84","71"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-02-08",,"75",,"69"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-02-09",,"75",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-02-10",,"77",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-02-13",,"81",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-02-14",,"79",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-02-15",,"74","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-02-16",,"69","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-02-17",,"70",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-02-18",,"75",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-02-19",,"76",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-02-21",,"71",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-02-22",,"71",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-02-23",,"76",,"70"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-02-24",,"77","83","68"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-02-25",,"72",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-02-26",,"72",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-02-27",,"72",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-02-28",,"71",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-03-01",,"71",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-03-02",,"74",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-03-03",,"74",,"63"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-03-04",,"75",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-03-05",,"75",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-03-06",,"73",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-03-07",,"76",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-03-08",,"77",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-03-09",,"75","81","71"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-03-10",,"75",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-03-11",,"76",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-03-12",,"76","81",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-03-13",,"77",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-03-14",,"76",,"66"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-03-15",,"76",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-03-16",,"75",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-03-17",,"74",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-03-18",,"75",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-03-19",,"75",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-03-20",,"75",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-03-21",,"72",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-03-22",,"70",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-03-23",,"70",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-03-24",,"71",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-03-25",,"69",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-03-26",,"69",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-03-27",,"72",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-03-28",,"69",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-03-29",,"71",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-03-30",,"72",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-03-31",,"73",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-04-01",,"74",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-04-02",,"76",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-04-03",,"69",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-04-04",,"67",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-04-05",,"70",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-04-06",,"71",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-04-07",,"72",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-04-08",,"72",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-04-09",,"71",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-04-10",,"73",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-04-11",,"72","81",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-04-12",,"75",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-04-13",,"73",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-04-14",,"74","86",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-04-15",,"73","86",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-04-16",,"67","81","60"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-04-17","0.01","65","74","57"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-04-18","0.00","65","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-04-19",,"70","91",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-04-20","0.03","69","91","64"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-04-21","0.00","70",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-04-22",,"70",,"64"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-04-23",,"67",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-04-24",,"68",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-04-25",,"69",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-04-26",,"67",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-04-27",,"71",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-04-28",,"71",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-04-29",,"72","84",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-04-30","0.79","63","84","60"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-05-01","0.16","65","72","59"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-05-02","0.20","64","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-05-03","0.01","65","75",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-05-04","0.00","65",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-05-05",,"65","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-05-06",,"67","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-05-07",,"68","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-05-08",,"67","76","57"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-05-09","0.67","66","76","59"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-05-10","0.01","66","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-05-11","0.00","65","78","55"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-05-12",,"70","84",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-05-13",,"68","84",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-05-14",,"67","86",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-05-15",,"73","93",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-05-16",,"67","93",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-05-17","0.43","64","75","60"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-05-18","0.16","65","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-05-19","0.00","64","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-05-20",,"71","90",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-05-21",,"67","90","59"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-05-22",,"60","75","58"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-05-23","0.43","64",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-05-24","0.00","62","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-05-25",,"62","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-05-26",,"63","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-05-27","0.01","65",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-05-28","0.00","67","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-05-29",,"66","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-05-30",,"63","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-05-31",,"61","69",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-06-01","0.04","60","69","55"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-06-02","0.12","62",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-06-03","1.14","59","69","52"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-06-04","0.39","59","67",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-06-05","0.00","60",,"51"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-06-06","0.12","62","72","54"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-06-07","0.00","60",,"48"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-06-08",,"61",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-06-09",,"60","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-06-10",,"60","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-06-11",,"61",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-06-12",,"61","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-06-13",,"65","81",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-06-14",,"67","81",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-06-15",,"63",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-06-16",,"63",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-06-17",,"65","73",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-06-18",,"64","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-06-19","0.02","62",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-06-20","0.00","59","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-06-21",,"58","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-06-22",,"57","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-06-23",,"61","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-06-24",,"64","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-06-25",,"62","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-06-26",,"62","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-06-27",,"62","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-06-28",,"65","87",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-06-29",,"65","87",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-06-30",,"70","95",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-07-01",,"61",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-07-02",,"59","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-07-03",,"60","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-07-04",,"64","77","56"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-07-05","0.08","61","69","32"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-07-06","0.00","61","68","49"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-07-07",,"59","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-07-08",,"62","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-07-09",,"62","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-07-10",,"62","70",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-07-11",,"61","71",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-07-12",,"63",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-07-13",,"63",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-07-14",,"54",,"43"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-07-15",,"53",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-07-16",,"56","69",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-07-17",,"54",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-07-18",,"58",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-07-19",,"56","71",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-07-20",,"55","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-07-21",,"58","76","40"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-07-22",,"55","69","32"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-07-23",,"53","66",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-07-24",,"54","65",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-07-25",,"55","68",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-07-26",,"59","73",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-07-27",,"60","76","46"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-07-28",,"58","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-07-29",,"60","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-07-30",,"60","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-07-31",,"58","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-08-01",,"60","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-08-02",,"65","83","57"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-08-03","0.08","63","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2021-08-04","0.00","61","79",
